segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
124,0,47864,118944,188512,292920,332432,332432
124,1,51464,142672,234824,293232,293232,293232
124,2,49928,131352,196872,239440,239440,239440
124,3,48496,127968,191384,191672,191672,191672
124,4,61488,61192,61192,61192,61192,61192
124,5,44200,44200,44200,44200,44200,44200
124,6,30360,30360,30360,30360,30360,30360
124,7,50648,65920,65920,65920,65920,65920
124,8,53408,141720,225136,351152,478824,636752
124,9,53648,141952,231552,364360,498080,662656
124,10,48392,132560,200984,266704,266704,266704
124,11,52360,145984,225960,320792,320792,320792
124,12,50184,135968,202048,244024,244024,244024
124,13,55384,73552,73552,73552,73552,73552
124,14,31360,31360,31360,31360,31360,31360
124,15,55696,143032,196320,201328,201328,201328
124,16,52264,138456,217912,335984,459648,613560
124,17,54008,141144,223840,344704,465712,585656
124,18,49904,129720,204120,268776,285032,285032
124,19,53408,136096,137032,137032,137032,137032
124,20,55248,143000,234304,368552,485088,513688
124,21,52528,136352,218976,315800,356672,356672
124,22,50408,128344,155304,155304,155304,155304
124,23,53624,142448,232496,369888,489368,549608
124,24,52216,143856,223528,342976,456792,603440
124,25,57400,152912,235672,360008,482128,644544
124,26,54280,141880,222928,342912,458800,606400
124,27,54016,144112,227984,356896,478344,610824
124,28,52792,136672,218448,340424,460384,605056
124,29,59608,162504,250264,374696,498632,668320
124,30,68520,181872,278872,423640,561592,753640
124,31,55304,143400,230512,357408,470472,585432
124,32,49784,126408,199024,304248,400536,521000
124,33,48592,127704,201320,310008,413944,545168
124,34,51936,146312,231896,350088,467416,621120
124,35,50424,133232,205064,310192,409168,525216
124,36,56400,160128,259544,409544,550088,748360
124,37,53232,143536,230288,354064,473896,625016
124,38,51768,140072,223656,342936,459136,619152
124,39,50408,135232,215480,331128,444560,591192
124,40,53088,133320,214464,318912,431664,584888
124,41,49864,128056,200880,297816,390360,508728
124,42,52168,143616,224288,335592,451272,585792
124,43,50656,141440,223720,343544,459896,600728
124,44,54560,151200,239488,369080,508808,692816
124,45,52064,146248,238408,362832,487168,649624
124,46,50696,131576,204288,306056,397720,526640
124,47,50544,138000,227168,349704,467424,633448
124,48,55128,146560,226288,350680,471064,612784
124,49,55424,148192,236576,356664,478896,600824
124,50,54728,146024,231904,343368,457960,547176
124,51,54920,152168,236936,354784,477696,616904
124,52,52960,142160,226568,343984,469088,616752
