segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
172,12,61400,196200,385872,688296,687056,687056
172,13,57480,174064,302024,539456,933416,1070152
172,14,18384,88880,165936,260776,341008,431552
172,15,19496,87544,150984,216656,266432,327536
172,16,54672,174576,312944,540744,774520,1139488
172,17,71752,214672,356008,553640,747120,982480
172,18,32944,123696,199080,304984,360856,391376
172,19,26456,111152,174264,255568,328528,390992
172,20,41672,138096,227136,353008,488456,574208
172,21,43904,131432,224160,368664,522136,751968
172,22,55536,164848,257160,414040,485112,488296
172,23,61664,216096,407064,525248,523888,523888
172,24,54520,173800,289432,460784,635960,885312
172,25,32080,104616,182712,304488,427152,605880
172,26,30912,94768,171880,292904,419808,596680
172,27,95536,264376,453160,811088,1333432,1738256
172,28,76360,228616,376192,586552,792576,1069656
172,29,45480,143192,242480,392848,534584,719416
172,30,80176,234976,372952,577480,789216,1065456
172,31,79336,235184,377824,585848,792528,1062288
172,32,50544,171800,276280,429328,580816,803128
172,33,35184,121792,208704,325528,442320,614552
172,34,45040,139544,232952,364656,490280,658728
172,35,61840,195032,330048,535160,732568,992328
172,36,74000,203456,331168,514824,686952,908536
172,37,73088,217784,361744,578672,790448,1064040
172,38,66384,189240,305232,469512,625032,832064
172,39,36528,127808,211576,331392,445864,593744
172,40,82024,236072,401064,680728,987672,1407320
172,41,57704,186544,305872,477648,639064,868800
172,42,60360,160648,257568,393968,535240,712608
172,43,38744,107608,177536,281480,383232,523040
172,44,44008,127512,213408,345312,481344,679864
172,45,27576,107096,191304,311392,426072,578048
172,46,36528,139768,235592,363424,480376,645328
172,47,87256,249592,392560,601192,809000,1059544
172,48,48888,143520,238976,375176,508200,678272
172,49,69232,206576,345480,552368,756504,1041616
172,50,93568,285552,479784,759064,1024568,1399376
172,51,74872,219256,350192,539936,735264,1019720
172,52,49408,157496,264528,414664,565720,794224
172,53,35368,125888,213992,329712,442488,585088
172,54,40528,149048,245304,375080,486712,641624
172,55,62392,192952,313600,484664,649144,868280
172,56,82032,234704,423528,726264,1104984,1840224
172,57,69736,205496,380984,672200,1124336,1781960
172,58,52328,126496,204864,335600,469576,662592
172,59,49928,125248,205880,338368,476496,662744
172,60,58160,188064,324944,529440,722432,978752
172,61,50840,165496,286152,451840,610376,808320
172,62,52048,163208,286184,470976,652768,876224
172,63,101248,268960,458056,779304,1131632,1634720
173,0,55416,134392,229576,238784,238784,238784
173,1,73584,192968,247184,269272,269272,269272
173,2,64832,163648,211112,229040,229040,229040
173,3,57512,157928,211464,228984,228984,228984
173,4,56888,218280,307320,309848,309848,309848
173,5,49360,154824,248512,294384,294072,294072
173,6,47160,144520,218192,253896,254416,254416
173,7,44024,119184,166800,197784,204368,204368
173,8,25936,128312,207112,293056,353528,411784
173,9,82776,228264,343992,396688,398160,398160
173,10,78504,198272,273968,312488,311464,311464
173,11,64120,179808,339736,374504,374504,374504
173,12,62800,194936,376536,693088,692976,692976
173,13,55128,162400,278200,483384,805048,956440
173,14,18168,100664,197424,310128,416192,500560
173,15,17792,82952,142360,215864,269840,323064
173,16,49016,162448,287552,494768,702488,1020304
173,17,58624,168512,275392,437360,592928,784648
173,18,32208,112936,190008,287568,344648,390600
173,19,29712,122336,187136,264728,329232,392328
173,20,50432,153032,241496,378720,508816,581432
173,21,58192,176752,295296,480576,682712,998304
173,22,52720,152312,240784,384368,456992,461232
173,23,56200,191368,352256,437408,437224,437224
173,24,44248,128880,227848,385480,552752,795192
173,25,37080,116144,204112,344520,491472,704552
173,26,35456,115216,210792,360712,519136,740864
173,27,76480,211024,354328,623208,997304,1370912
173,28,73192,205048,332936,530176,729952,1013656
173,29,40928,124152,206472,326112,438992,617952
173,30,67504,189936,306784,484624,664232,901200
173,31,86856,250376,405776,635608,869360,1168952
173,32,29240,93184,162608,279392,399360,569936
173,33,34816,110736,198736,329080,474416,684936
173,34,67952,211608,351744,554880,762144,1034056
173,35,57048,167784,274304,434264,590688,788208
173,36,29248,74856,124336,198552,271728,368528
173,37,65832,197136,317608,491584,654784,856984
173,38,70392,191552,305024,475032,646216,851856
173,39,29032,90416,168944,286648,398656,544648
173,40,49592,181568,349200,638088,909360,1280016
173,41,43984,152656,269680,426192,610808,846632
173,42,46064,130928,221464,352560,485232,671872
173,43,37096,111088,187816,292248,398496,544720
173,44,42856,142880,242656,386104,522528,710808
173,45,26056,88256,166960,288880,410616,569864
173,46,32968,110472,191464,309504,420032,562856
173,47,50776,178904,324112,550760,776992,1078736
173,48,46032,132784,221144,344696,459848,618712
173,49,70752,207072,345896,540408,738720,995808
173,50,75872,239304,407104,640440,864640,1158672
173,51,80304,235728,388744,617168,837192,1105672
173,52,78864,238872,401632,656184,865312,1230352
173,53,42464,131688,226200,365552,499776,673568
173,54,36280,126040,227944,372008,500080,664928
173,55,62960,194472,331472,538664,737352,992728
173,56,94272,275152,490584,823096,1194496,2025216
173,57,123768,362464,640504,1065208,1750264,3259824
173,58,63488,158600,261064,423400,582720,806088
173,59,38208,89064,145664,244192,350928,504376
173,60,50032,156656,283440,488080,698264,1009880
173,61,66896,217264,382856,622984,862232,1189936
173,62,86176,266448,452840,717880,977632,1336096
173,63,85040,221392,371432,623840,895824,1290600
174,0,48936,134176,221336,244224,244224,244224
174,1,55760,165232,218216,240224,240224,240224
174,2,47728,130576,173272,191752,191752,191752
174,3,48120,143840,205560,225776,225776,225776
174,4,47176,157848,216072,217600,217600,217600
174,5,43248,130552,201752,232040,232200,232200
174,6,42016,124952,183120,219416,217736,217736
174,7,46400,137440,195704,219456,223360,223360
174,8,16168,68744,119824,181752,220008,268728
174,9,66280,207416,315968,361088,361488,361488
174,10,59760,164552,227576,246624,246200,246200
174,11,40440,131168,253904,283136,283136,283136
174,12,49200,147448,285192,485304,488728,488728
174,13,45520,131104,225472,380672,585928,685960
174,14,16448,79472,152520,243904,330200,396080
174,15,17976,91736,159456,243696,298856,350600
174,16,40400,138184,260616,455856,664736,1000960
174,17,67016,195160,322232,536968,758904,1028816
174,18,26712,88512,149384,230672,273632,294936
174,19,22264,85152,132224,195664,236568,269352
174,20,41112,115032,183320,299680,379856,420416
174,21,45832,134032,221744,358168,493296,669656
174,22,50576,147512,237960,369952,420088,424016
174,23,49488,158896,298888,375288,375488,375488
