segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
124,51,16832,40416,65160,109328,150824,219504
124,52,15008,33464,57832,99384,147872,226792
124,53,60152,159160,270528,481288,733136,1084640
124,54,77328,251296,443448,734376,1031352,1410720
124,55,54712,159672,288616,490120,680016,919824
124,56,31432,92584,174720,316504,463000,649976
124,57,15104,40360,75216,137880,207728,307032
124,58,13272,36040,60680,104696,157088,231888
124,59,15992,41976,69224,113944,166600,237720
124,60,19504,46696,80632,144928,229752,353712
124,61,39864,104784,186120,321736,471048,674200
124,62,44064,135640,256008,455736,668696,940584
124,63,38352,127496,239600,421464,601592,837760
125,0,12912,41600,77992,120928,155648,209336
125,1,12760,40800,75872,120200,155616,205056
125,2,13408,47152,89984,143536,192568,258168
125,3,15344,56984,108056,172704,226648,308864
125,4,16304,54600,88264,131552,178080,223136
125,5,17824,61888,101752,153072,204992,243640
125,6,16976,55752,91816,128768,173160,201344
125,7,16016,54400,92352,138272,187760,228256
125,8,13352,34264,68488,122920,180536,262840
125,9,14392,36472,72640,139016,211672,305344
125,10,17208,43088,83600,158336,240080,341640
125,11,13304,34448,77456,149904,221648,318376
125,12,14952,41456,83056,142440,200088,268128
125,13,18416,61432,113480,185208,249080,326608
125,14,17888,65008,122784,199096,268248,313576
125,15,14624,44624,87592,153936,214736,291272
125,16,13616,33552,58856,109184,160456,227328
125,17,19160,43984,84240,158120,238384,348648
125,18,25080,62016,109088,202944,306504,456424
125,19,16840,41664,86760,163136,247160,356448
125,20,13240,26848,55072,109424,162648,228320
125,21,11976,26768,52080,106128,160016,223360
125,22,14624,39224,75632,128984,172880,229920
125,23,14168,40472,77424,127456,169520,216376
125,24,27008,77768,140240,246160,360400,519392
125,25,35168,92592,163280,280696,404096,571152
125,26,25152,70784,127184,217008,315408,456848
125,27,19944,49544,89856,161896,244496,371128
125,28,35344,103232,175168,291408,412008,572208
125,29,76984,260368,451424,736296,1000944,1340480
125,30,39488,110632,194616,313488,433680,601312
125,31,27552,73664,126296,215896,311088,455336
125,32,31504,92480,156312,262736,381048,541504
125,33,63176,181912,299096,469904,647672,891904
125,34,43072,135872,234912,402808,574080,810576
125,35,52632,155792,261504,420232,593408,833560
125,36,42872,126408,218456,363008,505936,703488
125,37,85064,286744,488568,793832,1116672,1567224
125,38,59264,183680,290144,442264,599144,816304
125,39,27400,66672,113320,185536,264384,375496
125,40,25264,75096,125344,207440,295144,415744
125,41,74680,197808,319336,502440,700640,972240
125,42,75976,207496,335152,527808,729344,1021472
125,43,47240,117288,188192,291928,410136,575896
125,44,28592,68808,115184,195912,286248,422504
125,45,122232,409344,700144,1133368,1560544,2106840
125,46,95344,301944,501016,783088,1041376,1357808
125,47,27312,79656,139656,235584,332440,465688
125,48,21760,66320,122824,217312,314656,431488
125,49,32888,79512,130096,213240,300528,422856
125,50,34800,89736,144304,233832,328480,459952
125,51,36936,104272,175136,278456,372936,511632
125,52,40344,109712,185960,304464,430304,620680
125,53,74080,231536,389416,647256,917512,1258896
125,54,64464,224240,392592,637264,880912,1177296
125,55,20800,66816,121368,202752,286480,387608
125,56,37672,106088,186440,305464,421616,569400
125,57,47208,126976,208472,344424,479304,655832
125,58,39872,118864,193616,332904,484176,685056
125,59,69568,197456,326632,519896,720152,984104
125,60,66552,183600,297944,500048,723928,1024416
125,61,96696,286472,480640,768176,1048264,1415672
125,62,71744,230704,395120,623512,843528,1122992
125,63,49096,147968,250608,401120,541176,725112
126,0,12944,42056,77408,125832,169360,227760
126,1,12904,43288,80200,127648,165136,219680
126,2,14752,49648,97176,153368,204280,274568
126,3,15456,56072,100376,152744,200776,276776
126,4,16592,56712,94736,139864,190424,237776
126,5,19696,65560,111776,170040,224224,271184
126,6,18136,63776,110744,164424,214008,265536
126,7,16984,57240,103816,158224,213504,270512
126,8,13288,32088,62616,119600,180656,267248
126,9,14176,35744,71616,134096,206000,296656
126,10,15552,35824,68144,137088,214440,314928
126,11,14328,37416,83360,163536,239696,344888
126,12,16776,47800,93696,155840,219344,298800
126,13,18776,59856,115976,187584,252384,324672
126,14,18032,64536,125736,208368,284816,349920
126,15,14016,44672,85264,148552,200384,268064
126,16,12192,32256,62664,113336,165472,235856
126,17,17608,38704,73904,135336,203272,297888
126,18,23776,55256,96552,177032,266952,401680
126,19,17440,39136,77072,147928,224344,329056
126,20,14368,26176,49960,104272,160128,234600
126,21,14680,28528,55968,108248,164016,232960
126,22,14024,37672,71400,124064,167016,224088
126,23,12376,36480,67744,115280,157712,204864
126,24,23416,62856,115296,206600,302384,432560
126,25,26768,68848,120984,207152,301280,434632
126,26,25048,67592,121752,211984,312336,444888
126,27,20056,47168,80432,146832,225272,348016
126,28,29976,79144,136776,228560,325312,460536
126,29,82896,285952,494696,790456,1069320,1407040
126,30,38336,115792,195496,311752,423376,584248
126,31,25800,66488,117776,200240,289952,416104
126,32,32784,88720,150272,254504,371088,533336
126,33,51856,149696,248384,394192,548008,770504
126,34,42560,123992,214504,358168,511896,725520
126,35,46120,139720,238256,390840,560872,794896
126,36,46728,140000,244440,402480,566800,785040
126,37,68088,254624,437536,706664,972752,1332656
126,38,42104,135360,225208,365256,514344,720320
126,39,23696,52640,87608,145928,209320,299632
126,40,23384,61160,105392,175672,252456,354728
126,41,60848,169784,275320,443496,617232,853104
126,42,98952,281016,460152,740424,1015048,1411880
126,43,67416,197624,325808,518288,744208,1027152
126,44,45696,118464,193376,320136,464464,671680
126,45,59240,202840,349608,567776,776824,1055856
126,46,63072,219736,380408,618408,857072,1147032
126,47,32040,97536,172336,288184,408800,577248
126,48,27416,88240,158072,264984,376544,527888
126,49,36472,92216,153688,258640,372464,529560
126,50,32384,78064,125392,204624,285808,396472
126,51,55072,166720,288448,459560,630664,867544
126,52,44352,120864,210392,347760,508976,764416
126,53,45976,155176,266040,443000,624608,863808
126,54,35496,125584,233808,403472,574368,799088
126,55,32432,114520,201088,343272,482464,667328
126,56,39144,111904,187760,314968,446216,622536
126,57,37440,95800,161944,270624,377488,531256
