segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
138,40,42576,115600,196464,314168,483464,753048
138,41,25208,72592,131272,220944,320168,454424
138,42,49352,174072,308296,504376,679536,895760
138,43,45776,153504,262256,438696,622808,850616
138,44,60656,187776,303520,475024,652176,882976
138,45,107736,266064,419720,647512,912352,1383832
138,46,64432,212488,347200,543960,730240,1021560
138,47,39872,116600,197792,311208,405176,648232
138,48,50224,172608,291240,492160,608136,726912
138,49,60064,221584,385856,602080,784376,937312
138,50,83056,284304,476184,731760,933344,1090176
138,51,64984,234864,404816,664656,918832,1375840
138,52,86504,277712,464016,765232,1096336,1666144
138,53,55240,205224,354680,590024,830312,1132056
138,54,77672,249368,414432,633016,832560,1089952
138,55,74216,227272,361840,561848,793728,1147616
138,56,54416,169368,282160,447568,584368,754328
138,57,83136,251320,404768,616576,808296,1019784
138,58,100936,311296,505416,748392,952960,1147024
138,59,88440,272304,442648,660032,856488,1089904
138,60,83032,256032,431248,655368,847272,1029344
138,61,77096,246904,403896,601480,769672,964744
138,62,73640,232448,384000,572448,756864,1018168
138,63,56840,172880,281672,435488,585624,766568
139,0,65752,182392,303376,421896,425456,425456
139,1,82080,213040,354504,568488,590552,590552
139,2,75000,202344,334968,571304,579712,579712
139,3,79288,219176,354664,568624,568624,568624
139,4,79288,220360,328912,405352,405352,405352
139,5,78192,211440,342656,466880,466880,466880
139,6,72352,193888,321736,485448,487072,487072
139,7,67024,181120,293544,420864,421664,421664
139,8,57224,173608,293992,418904,507872,507768
139,9,79808,213704,342928,559832,809336,853000
139,10,61144,174192,290144,431352,547888,550520
139,11,86360,279784,343328,388584,390768,390768
139,12,80304,256272,372304,486272,506768,506768
139,13,94440,264504,411768,512704,525808,525808
139,14,50248,142560,238056,440864,553336,554032
139,15,57168,166008,262688,382664,447072,447072
139,16,53792,146320,241536,407240,553632,558856
139,17,38856,120336,202424,331608,422576,463208
139,18,67712,188328,294928,417360,468480,495096
139,19,84896,243192,343480,391280,406664,406664
139,20,109960,317904,411368,447176,452640,452640
139,21,63480,168216,269840,397360,420352,420352
139,22,44624,146576,226968,342704,413832,454352
139,23,75504,209832,318752,470600,579496,582272
139,24,75952,209592,335312,516064,705440,1016176
139,25,67768,180080,281848,428160,573464,791184
139,26,45928,131376,218608,359024,509336,715576
139,27,71696,199496,326944,511216,695032,1004448
139,28,69400,199944,335608,528920,711904,921832
139,29,49448,130544,219152,347152,485544,614024
139,30,38536,97472,163608,265600,368848,511592
139,31,50024,135776,221296,353384,500112,699128
139,32,22144,57304,99440,171752,248448,361336
139,33,31120,72664,113296,174576,242136,342384
