segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
117,3,52592,141064,232184,366920,508872,689328
117,4,45824,118136,190952,304968,418616,566600
117,5,51280,139368,224688,356120,478688,647280
117,6,60152,176744,295696,473336,634560,858824
117,7,53312,144776,235584,370680,498000,671112
117,8,54824,160912,267824,430072,584336,784216
117,9,58928,182296,300488,481520,662520,908312
117,10,50136,162104,269128,426312,581360,779488
117,11,42048,146048,253696,405480,548384,736056
117,12,58280,154576,241640,359568,472560,611256
117,13,64272,177480,282008,424352,570824,769944
117,14,42080,122192,186800,282416,382840,524312
117,15,35176,112344,190424,297544,407336,550392
117,16,38048,112792,202736,332664,450592,603544
117,17,54376,173376,308264,500520,690520,939784
117,18,52048,162032,277600,439336,596080,804032
117,19,50080,165152,276592,425080,565504,717680
117,20,62400,188688,311304,479040,647080,857448
117,21,58392,178304,300976,481576,656320,910504
117,22,27136,87776,152440,243976,333856,459000
117,23,38208,106400,184216,302608,402240,537560
117,24,40680,121136,208480,333392,462760,627240
117,25,71936,225496,382352,606688,821968,1102584
117,26,62880,205840,353696,561192,755832,1029704
117,27,46792,140000,237288,381568,523632,710144
117,28,97368,266136,433456,683848,924424,1238416
117,29,94696,280208,460272,711944,977048,1367208
117,30,43736,135576,227936,345120,463200,614048
117,31,49808,126856,210688,328032,433552,572936
117,32,33856,100888,183616,300896,422968,578864
117,33,72704,226808,389384,611624,822856,1118296
117,34,78984,242920,421112,662168,927728,1306224
117,35,50920,154776,272936,430232,583112,806992
117,36,59064,179336,315288,522776,730816,998648
117,37,76888,229728,365192,574336,803528,1139368
117,38,69920,189144,298792,437952,573288,723456
117,39,26712,72928,123704,197312,274328,387248
117,40,37112,116192,196408,307368,416992,570128
117,41,79272,234368,378824,580448,783808,1082176
117,42,90312,297952,510656,870736,1270312,1469304
117,43,36312,105192,178032,286840,415696,648624
117,44,74296,202176,319688,493744,666344,930800
117,45,58600,176872,304032,512424,778648,969680
117,46,61424,168456,255904,399080,553264,647176
117,47,35128,107104,181880,291184,405032,561656
117,48,36408,98584,163728,248512,329016,424968
117,49,30224,88600,152344,172264,173472,173472
117,50,51144,136824,174640,211344,213424,215536
117,51,18000,43416,68784,87016,104824,104792
117,52,31792,87120,131504,181152,212304,237128
117,53,57152,178704,296328,480840,678384,730384
117,54,67008,204528,339520,542608,771576,1109336
117,55,46520,140480,227992,363448,501896,703200
117,56,61448,182288,256456,256456,256456,256456
117,57,58248,162400,162400,162400,162400,162400
