segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
72,4,21464,63648,93496,129296,166168,198320
72,5,23008,67920,98192,138688,161368,167248
72,6,23400,71904,104440,144344,170328,188816
72,7,19640,42616,65872,119712,166288,214664
72,8,37136,90320,135848,200688,278288,377296
72,9,90008,243720,386552,637320,982336,1836664
72,10,115016,306192,482088,807616,1380312,2260864
72,11,45752,116552,181112,273528,374024,505328
72,12,37920,98656,145400,192232,229328,268928
72,13,46688,122000,184040,254848,292088,292168
72,14,48048,124744,187720,253288,287144,286224
72,15,22896,70216,106184,157576,186800,221712
72,16,54408,155392,263456,418712,597264,1004992
72,17,97856,265608,440192,794784,1474264,2427008
72,18,60976,178096,306512,593736,1100088,1759752
72,19,69576,201992,334960,541088,785848,1260920
72,20,48632,126384,192320,277008,357904,454728
72,21,33312,88352,127816,156872,177512,180280
72,22,36632,84416,115000,139936,148200,148568
72,23,34768,95088,139888,208760,261024,339824
72,24,101336,287800,474912,757320,1057440,1508320
72,25,86376,252056,412936,660272,923336,1289920
72,26,69952,208696,356480,593008,840336,1197856
72,27,75680,212208,348688,545136,737744,987448
72,28,54280,162264,275656,448776,627160,871280
72,29,61944,186072,315328,514080,712016,990808
72,30,55032,166752,283920,456272,646760,907896
72,31,73096,204200,336368,537808,742544,1032288
72,32,126600,343944,525792,796480,1040128,1363368
72,33,48544,125432,206272,330944,460552,633960
72,34,82112,229112,371048,579360,783488,1059232
72,35,140048,377832,599584,906992,1187152,1544088
72,36,58392,165152,278528,454720,627144,868096
72,37,69320,217808,370256,609864,855160,1191088
72,38,92504,268920,449624,734216,1014048,1419480
72,39,24576,61880,110744,189776,281752,411592
72,40,51560,129192,199040,305872,415048,576544
72,41,57904,166440,271792,430984,602984,841120
72,42,86160,224680,350368,539584,731456,1001400
72,43,94248,252752,392008,589104,790208,1076320
72,44,53840,156632,257552,406896,553728,757552
72,45,90864,255512,428856,692800,943336,1303504
72,46,50960,140200,231216,379280,532392,741200
72,47,23488,59192,90312,135872,177544,223568
72,48,34152,89464,139440,193936,247064,332512
72,49,50616,125888,201272,308032,424232,624776
72,50,40176,99728,156912,240024,318416,439416
72,51,59880,153976,237816,344864,452336,644784
72,52,38832,107440,168824,234032,296208,376616
72,53,36824,101304,149480,204216,253528,312992
72,54,26536,66960,105272,140760,171928,220184
72,55,26976,65160,102544,143064,174480,216600
72,56,26904,67432,111104,165192,213816,288296
72,57,22080,58856,98168,146952,187544,260248
72,58,25952,69600,113120,160696,204944,267072
72,59,23824,58992,100504,153040,197040,256176
72,60,22608,61008,99304,142552,183856,236952
72,61,26456,72808,114648,163688,213680,274304
72,62,20840,55560,83168,120000,152208,194616
72,63,24248,56888,90056,132792,174000,233920
73,0,13112,25848,41200,70512,101384,140512
73,1,16928,40728,67688,101920,137912,174328
73,2,13352,28528,47344,72440,95608,121104
73,3,13248,27184,45824,75208,99384,131640
73,4,19968,59016,86832,122552,156064,187736
73,5,27056,85392,126864,174760,212320,224256
